Date,Open,High,Low,Close,Volume
2020-03-05,12.505790035580223,12.667277712475396,11.736348698260802,12.011828422546387,69722300
2020-03-06,11.44662105783773,11.46086938370386,10.71042705541321,10.843417167663574,138597600
2020-03-09,8.459099027348921,8.65858371816312,7.319186896662454,7.623163223266602,254813800
2020-03-10,8.858069017122176,8.858069017122176,7.77515282628755,8.34035873413086,170478000
2020-03-11,7.9318906892229535,8.13612423007853,7.124452389390329,7.528171539306641,132482400
2020-03-12,6.488001534089052,6.582994146374882,5.2625957032005735,5.9845404624938965,151535900
2020-03-13,7.171949175708003,7.3144378662109375,6.0320364809610325,7.3144378662109375,174972600
2020-03-16,6.131777766219136,6.696984497649584,5.960791095673004,6.217271327972412,126432800
2020-03-17,6.459504029920305,6.573495165599244,6.17452573776245,6.174525737762451,149228500
2020-03-18,5.599819325640459,5.827802028101382,5.162852894470783,5.362337589263916,162515200
2020-03-19,5.257845919912023,6.207772941566834,5.153354273661554,5.799304485321045,157065200
2020-03-20,6.226770880473283,6.412006795406342,5.618817770404425,5.699561595916748,149029900
2020-03-23,5.751808062731787,5.785055817136827,5.357588377464748,5.462080478668213,107092400
2020-03-24,5.97029233257037,6.431007153368485,5.832552906100078,6.293267726898193,114259200
2020-03-25,6.288516428215596,7.024709920033936,6.093781471977814,6.801476955413818,158286200
2020-03-26,6.839473716670871,7.214694836004223,6.55924565273165,6.834724426269531,130618400
2020-03-27,6.317014694213867,6.502250170891518,6.293266428420183,6.317014694213867,101405900
2020-03-30,6.245769157787667,6.525997664481367,6.093780999429229,6.355010986328125,110947200
2020-03-31,6.4595041423751836,6.905969658037226,6.4595041423751836,6.644739627838135,156116500
2020-04-01,6.388258293055345,6.910718267697677,6.3265129903823105,6.791977405548096,114455000
2020-04-02,7.314438158760899,7.860646035429735,7.129202672514163,7.366684436798096,234951200
2020-04-03,7.741904695935051,7.770403158228723,7.091205207552905,7.285940170288086,142898700
2020-04-06,7.6231630027629915,7.646911718792568,7.20994530897811,7.490173816680908,123934200
2020-04-07,7.889144341298703,8.107627125219157,7.760903973734426,7.789401531219482,140498900
2020-04-08,7.8368971038254,8.326109794619967,7.789400576557429,8.226366996765137,116151600
2020-04-09,8.520844886501177,8.877067488208674,7.8368972375649255,7.988885402679443,185771300
2020-04-13,7.988885699844717,8.117126058650637,7.756153700115986,8.041131973266602,93724000
2020-04-14,8.083878218702006,8.216867406266257,7.889143274693586,7.946138381958008,91017200
2020-04-15,7.6184142857337065,7.822647811286548,7.532920265559048,7.779901027679443,86749600
2020-04-16,7.917642619796337,7.960389412877125,7.376183995707274,7.466427326202393,115633300
2020-04-17,7.480675677992708,7.661161422729492,7.390432805624315,7.661161422729492,116733000
2020-04-20,7.352434882649294,7.756154045426502,7.285940281458106,7.575667858123779,133739400
2020-04-22,7.528171902685339,7.955638885498047,7.4949241485835465,7.955638885498047,114967100
2020-04-23,8.169592072760024,8.278836395646392,7.894105876903564,8.050848007202148,94759000
2020-04-24,7.927354254047482,7.974852062560594,7.2576373282814295,7.575871467590332,161188800
2020-04-27,7.666116914288596,7.851358280618589,7.495125615555242,7.813360214233398,85944900
2020-04-28,8.093817109139586,8.193564414978027,7.89907068665343,8.193564414978027,91613600
2020-04-29,8.454807591716575,8.77780040008701,8.326561193309509,8.644804000854492,94528400
2020-04-30,8.540305892486694,8.749301401350994,8.407309491730349,8.573554992675781,80263900
2020-05-04,8.279062926139629,8.369311138986536,8.160315611435319,8.2553129196167,60268400
2020-05-05,8.502306987619203,8.777800703219041,8.488057890620798,8.521306991577148,75043400
2020-05-06,8.488057934657004,8.578305236015291,8.20781421661377,8.20781421661377,67937500
2020-05-07,8.431058932258832,8.488058039160089,8.24106341920476,8.283812522888184,81265100
2020-05-08,8.426307730755033,8.825298704312447,8.41205772956729,8.777799606323242,83232700
2020-05-11,8.692302855188323,8.991546588054696,8.60205555058299,8.621054649353027,65061500
2020-05-12,8.80155081453143,8.944047222057847,8.611554396536118,8.616304397583008,71837200
2020-05-13,8.673302405797381,8.716051503835617,8.321810526570733,8.355059623718262,87222300
2020-05-14,8.264811515808105,8.298060613312115,7.941818729820646,8.264811515808105,119653200
2020-05-15,8.545055766590371,8.640053970838377,8.146064758300781,8.146064758300781,133733100
2020-05-18,8.597304662537168,8.806300163269043,8.511806461966401,8.806300163269043,116999500
2020-05-19,8.792049769722961,8.99154526018233,8.744550670857405,8.872797966003418,80131600
2020-05-20,9.06754339597639,9.23378978792075,9.053293394620033,9.167290687561035,74595100
2020-05-21,9.262290048779024,9.390537359194933,9.058044533517405,9.115043640136719,81327000
2020-05-22,8.929796867144693,8.977295969772383,8.71605226427513,8.868048667907715,71259400
2020-05-25,9.252788543701172,9.290787639951633,9.148291255504887,9.252788543701172,38033000
2020-05-26,9.490283034989346,9.542532131594735,9.181540267530957,9.343036651611328,68716900
2020-05-27,9.40478551308789,9.466534614562988,9.096042723622324,9.466534614562988,74790800
2020-05-28,9.352536260303001,9.537781731824145,9.238538977369231,9.390535354614258,65023000
2020-05-29,9.2860378035266,9.661279678344727,9.167290512402372,9.661279678344727,128832600
2020-06-01,9.571032179466583,9.765777678595477,9.499783980804548,9.656530380249023,86579500
2020-06-02,9.856026359469448,10.164769172668457,9.784778157341991,10.164769172668457,77235100
2020-06-03,10.383265454109882,10.407014554585972,10.16951992594463,10.198019027709961,86219700
2020-06-04,10.160018019034167,10.34526441071263,9.993772534921359,10.179018020629883,107401400
2020-06-05,10.587509245133159,10.939001129220621,10.478261045319112,10.497261047363281,114137700
2020-06-08,10.711005709803928,10.730005711981605,10.454512022195068,10.701506614685059,82444400
2020-06-09,10.464013099326207,10.468763100359082,10.27876668292435,10.316765785217285,96488300
2020-06-10,10.397513782802175,10.402263783740011,9.974773665005225,10.164769172668457,102551100
2020-06-12,9.794278597271267,10.055522318746203,9.547283973277095,9.784778594970703,116746700
2020-06-15,9.409536272606212,10.017522805400336,9.281289870679288,9.832277297973633,99931000
2020-06-16,10.24076570252189,10.407012084303425,10.055520226063265,10.150518417358398,94510600
2020-06-17,10.202768323948156,10.378514735624835,10.046021916115462,10.183769226074219,63268700
2020-06-18,10.060271084706732,10.340514776374766,10.012771985005886,10.259766578674316,56893300
2020-06-19,10.449763660219022,10.554260970671972,10.07927171338929,10.198019027709961,91139800
2020-06-22,10.259766852831607,10.259766852831607,9.927274052010908,9.951024055480957,45419000
2020-06-23,10.079271365316641,10.483012401258348,10.041272262285073,10.283516883850098,78950900
2020-06-24,10.207518011095608,10.240767110830348,9.837026101258482,9.974773406982422,65162400
2020-06-25,9.932025297303289,10.198019027709961,9.846527086037188,10.198019027709961,47263500
2020-06-26,10.07451962853822,10.198016918607038,9.870275051162402,9.898774147033691,55499300
2020-06-29,10.022274336936892,10.288268089294434,9.941526120296365,10.288268089294434,59809600
2020-06-30,10.13626992682697,10.354764530996064,10.017522623003757,10.236017227172852,65010600
2020-07-01,10.331015537116778,10.568510147165439,10.221768233927204,10.312015533447266,78983900
2020-07-02,10.497262906715742,10.549511109651867,10.383265592168572,10.478262901306152,56345900
2020-07-03,10.426013697775058,10.535261000485258,10.35476459029707,10.440262794494629,24060000
2020-07-06,10.635007961850802,10.85825346701005,10.59700886186178,10.692007064819336,58070900
2020-07-07,10.611259611580484,10.67300781367359,10.516261401931017,10.55901050567627,46591300
2020-07-08,10.663507574060661,10.810753967855373,10.639757571209918,10.758504867553711,49136300
2020-07-09,10.820253838117411,10.834502933685531,10.478261048963136,10.516260147094727,57151500
2020-07-10,10.540010664863255,10.758505263307619,10.478261561149843,10.692007064819336,57428300
2020-07-13,10.73950518102022,10.758504276286686,10.52575969696045,10.52575969696045,55425500
2020-07-14,10.511512517830006,10.90575358961918,10.383266098936545,10.877254486083984,89380500
2020-07-15,11.019750197354144,11.128997499836949,10.853503790201597,11.086248397827148,58390600
2020-07-16,11.000750232492509,11.057749337362694,10.696757422438289,10.791754722595215,69698700
2020-07-17,10.844002415383619,10.939000609148042,10.72525512616305,10.801253318786621,49927600
2020-07-20,10.782254223615688,10.882001511695405,10.69675603042169,10.801253318786621,48679800
2020-07-21,10.995999993789109,11.209745499967285,10.99124999298848,11.10049819946289,101769600
2020-07-22,11.067248896559422,11.119498002713804,10.929502488475245,10.948501586914062,43085500
2020-07-23,11.00097056939405,11.034220335702397,10.70647186267311,10.720721244812012,64072100
2020-07-24,10.706470456102648,10.953469075938534,10.649470217070945,10.796719551086426,43380300
2020-07-27,10.863220409154776,11.043719512225199,10.663720923662153,11.019969940185547,56539600
2020-07-28,10.943970848884424,11.076969909500047,10.829970359802246,10.829970359802246,48353000
2020-07-29,10.939219661204744,11.043719042114208,10.88696951775598,11.005719184875488,44011500
2020-07-30,10.886970917494786,10.886970917494786,10.687471414844822,10.839470863342285,57859000
2020-07-31,10.886971187334698,10.991470584269738,10.525972035211563,10.54497241973877,75397300
2020-08-03,10.706471740912972,10.71122093091314,10.3169720237626,10.354971885681152,63598500
2020-08-04,10.193472925692557,10.473722265773409,10.093723621251018,10.345473289489746,63011900
2020-08-05,10.559221247376952,11.057970443154046,10.559221247376952,11.010470390319824,137214700
2020-08-06,11.05797006436842,11.176719739392182,10.929720197905608,11.02946949005127,56375100
2020-08-07,10.858471783131627,10.882221358385541,10.711221517395051,10.82522201538086,56040200
2020-08-10,10.877471600210606,11.138721466064453,10.753971811877774,11.138721466064453,52390100
2020-08-11,11.262217577719703,11.342967384610468,10.953468635839027,10.962968826293945,66342300
2020-08-12,11.095970971985086,11.247970425411477,10.96297099724289,11.152970314025879,67008500
2020-08-13,11.138720890142945,11.200470328122515,10.78722102291455,10.848971366882324,44588200
2020-08-14,10.815719996289024,10.915469282695335,10.701720423544067,10.768219947814941,38422000
2020-08-17,10.77297090707637,10.848970628333603,10.521221264169197,10.734971046447754,52064300
2020-08-18,10.891721171612106,11.038970526232958,10.81572144626017,10.934471130371094,49361300
2020-08-19,10.901221294701312,11.07697031871844,10.806221185619275,10.872720718383789,51982100
2020-08-20,10.696970265266021,10.863219980954758,10.61622045513081,10.796719551086426,55251700
2020-08-21,10.706470754254577,10.749219802233744,10.616220750769472,10.715970039367676,38668300
2020-08-24,10.85847157941929,10.986720551767895,10.829971002463417,10.910720825195312,51841900
2020-08-25,10.967719598332376,10.996219265467804,10.77772030744938,10.86322021484375,37981400
2020-08-26,10.820470945989976,10.877470283868405,10.468972009112534,10.554471015930176,69925300
2020-08-27,10.601970977180327,10.67322060191105,10.468971919279813,10.521221160888672,35489800
2020-08-28,10.568722322713898,10.706472396850586,10.478472305382558,10.706472396850586,31071000
2020-08-31,10.601971849691203,10.654222001588229,10.397722244262695,10.397722244262695,48539700
2020-09-01,10.544971062869202,10.872719499896837,10.506971204692602,10.86322021484375,66299700
2020-09-02,10.891720700220771,10.972470518160893,10.696971299186623,10.829970359802246,53618000
2020-09-03,10.73972055655487,10.981969994596117,10.720720174282729,10.867969512939453,87642400
2020-09-04,10.924971337759569,10.939221626529799,10.725471824917474,10.886971473693848,52351100
2020-09-08,10.68746968356778,10.68746968356778,10.40722040605296,10.573470115661621,74490200
2020-09-09,10.682719979011079,10.81571993275968,10.682719979011079,10.796719551086426,42143500
2020-09-10,10.725471293992094,10.725471293992094,10.502222216905638,10.506972312927246,58350000
2020-09-11,10.506971522787566,10.573471050112843,10.331221607157474,10.39297103881836,71013700
2020-09-14,10.421471493358247,10.440470969809944,10.179222053179437,10.297971725463867,46453300
2020-09-15,10.440471778733004,10.487971832524678,10.236222181620521,10.293222427368164,58546700
2020-09-16,10.378721317078611,10.445220842220701,10.259971647331689,10.321721076965332,50379500
2020-09-17,10.217222278843916,10.530721352449604,10.193471799941586,10.521221160888672,60432200
2020-09-18,10.445221558233678,10.521221279602392,10.236221871475642,10.283721923828125,64243500
2020-09-21,10.112724156606241,10.193473077026356,9.88472406051965,9.927474021911621,73300000
2020-09-22,9.955972176331933,10.141222282784115,9.85622288561685,9.879972457885742,47207700
2020-09-23,9.87997247650705,9.95597219509648,9.594973984790741,9.609223365783691,57106300
2020-09-24,9.6139731612858,9.83722221442367,9.52847325404506,9.689972877502441,76310000
2020-09-25,9.571223900818556,9.62347404924701,9.438224840801613,9.561723709106445,40150400
2020-09-28,9.656723938337059,9.765973426465697,9.324224472045898,9.324224472045898,48797400
2020-09-29,9.324224443401478,9.433474837182652,9.143725329047282,9.172224998474121,52878100
2020-09-30,9.262475722886082,9.518975485471122,9.229225954992812,9.314725875854492,69505000
2020-10-01,9.328974091749735,9.528473580143011,9.086724648273034,9.42872428894043,77537300
2020-10-02,9.371724951782358,9.37647504791565,9.034476280212402,9.034476280212402,85306000
2020-10-05,9.195974895041235,9.575973483270998,9.138974653812722,9.5142240524292,73288500
2020-10-06,9.723223226967711,9.832473618362778,9.466724395751953,9.466724395751953,77064600
2020-10-07,9.499974941353129,9.523724516311228,9.290975238966661,9.400225639343262,53521000
2020-10-08,9.518974581809388,9.780223509873927,9.433474669064443,9.70897388458252,78070400
2020-10-09,9.661473718988766,9.685223291811091,9.404973983764648,9.404973983764648,67962300
2020-10-13,9.457224318237683,9.561723709106445,9.371724404804993,9.561723709106445,55330600
2020-10-14,9.542726615027032,9.675726614249719,9.485726356506348,9.485726356506348,44584300
2020-10-15,9.319475197875478,9.390724824011492,9.233975284117001,9.381224632263184,56952100
2020-10-16,9.3432251442297,9.362224622496607,9.176975405950387,9.18172550201416,49929000
2020-10-19,9.21972441824813,9.471474047860074,9.143724701004544,9.271974563598633,107419300
2020-10-20,9.343224565952386,9.628223970222088,9.305224705782303,9.585474014282227,68407700
2020-10-21,9.575974464416504,9.656724285937392,9.4192249174628,9.575974464416504,60594900
2020-10-22,9.547475438291588,9.898974418640137,9.523724956248154,9.898974418640137,98926900
2020-10-23,9.946473264646762,10.041472463278996,9.75647396139415,9.770723342895508,61711200
2020-10-26,9.656723729851905,9.751723834166407,9.51422447936829,9.61872386932373,58229100
2020-10-27,9.623474110298762,9.675724259058693,9.409724325361,9.442974090576172,48978400
2020-10-28,9.191225322708696,9.23397527956687,8.868226051330566,8.868226051330566,79247400
2020-10-29,8.754227183803954,9.200726266374584,8.426477789768942,9.162726402282715,86794800
2020-10-30,9.091474411783661,9.281474607874017,8.963225457207173,8.996475219726562,64185100
2020-11-03,9.267225442502173,9.452474659514483,9.181725525115512,9.333724975585938,66292400
2020-11-04,9.504723932461369,9.533223600295173,9.15322500921744,9.366973876953125,65777600
2020-11-05,9.476224918133576,9.495224396003666,9.366974522924934,9.447724342346191,40874800
2020-11-06,9.286224526756397,9.47622473776997,9.281475336870393,9.381224632263184,37273300
2020-11-09,10.027222527976592,10.777720413865701,9.99397276499228,10.264721870422363,164904100
2020-11-10,10.397720178058597,10.996218586898138,10.359720322226945,10.962968826293945,163732600
2020-11-11,11.091219474696652,11.095969570264689,10.639970361602312,10.867969512939453,93072900
2020-11-12,10.801470692132808,10.839470553169805,10.340722263810713,10.407221794128418,77275000
2020-11-13,10.459471311243046,10.829969707485533,10.397720974543901,10.74921989440918,66065200
2020-11-16,11.019969392754575,11.224218057718339,10.98671872516749,11.062719345092773,101583300
2020-11-17,10.94872101157522,11.46646973037219,10.91547124346705,11.252720832824707,94082100
2020-11-18,11.395218900671733,11.461718429901618,11.186219215393065,11.186219215393066,68540400
2020-11-19,11.186219465943358,11.371469582357218,11.100720457584835,11.314469337463379,65382100
2020-11-23,11.423718980300489,11.922468185424806,11.418969790317398,11.922468185424805,125649000
2020-11-24,12.17896571759493,12.668214678217737,12.17896571759493,12.45446491241455,153293500
2020-11-25,12.444967999230306,12.587467266264417,12.19321832774925,12.468717575073242,73971200
2020-11-26,12.321466528324834,12.326216624042116,12.140966515020589,12.264466285705566,41935900
2020-11-27,12.31196727113153,12.378466804243278,12.08871819140768,12.112467765808105,49863500
2020-11-30,11.998467747101513,12.292966445440838,11.79896824894113,11.827467918395996,90207700
2020-12-01,12.064967316017528,12.240717241186555,12.01271807284957,12.159967422485352,58866000
2020-12-02,12.159967296180794,12.58746595886929,12.0317174255778,12.30721664428711,88093300
2020-12-03,12.421214807427031,12.772713707946792,12.373714760116135,12.653964042663574,62424500
2020-12-04,12.915215827368415,13.09571494760095,12.853465484613048,13.076715469360352,61652400
2020-12-07,12.953215349196803,13.200214901746358,12.668215935177177,12.824965476989746,72664200
2020-12-08,12.734715124976386,12.891464662588241,12.568465395754567,12.66346549987793,46276700
2020-12-09,12.649216559719061,12.810716210337073,12.539967062532828,12.796466827392578,52448300
2020-12-10,12.91521632604406,13.39496517448648,12.886715748600432,13.214465141296387,97537100
2020-12-11,13.05771660953481,13.223966366992514,12.95796729865316,13.09571647644043,48334300
2020-12-14,13.31421621011551,13.42821580928669,13.119466781616213,13.119466781616211,53159500
2020-12-15,13.119466397183876,13.295215434343964,13.119466397183876,13.228715896606445,47208200
2020-12-16,13.228714331552316,13.41396353961235,13.048214313350309,13.390213966369629,59399200
2020-12-17,13.442462030788354,13.48521198366975,13.333212553863927,13.413962364196777,39297700
2020-12-18,13.347463607788086,13.451962995292503,13.309463748151197,13.347463607788086,44707900
2020-12-21,12.91521484168867,13.057714088576379,12.596965678050541,12.834465026855469,99988800
2020-12-22,12.919964086415026,13.048213037771653,12.848713561675941,12.957963943481445,46513200
2020-12-23,13.029215983457895,13.418714817266451,12.991216119329943,13.276215553283691,49038900
2020-12-28,13.470963626858472,13.546963347535655,13.38546371459961,13.38546371459961,36313300
2020-12-29,13.480463316470075,13.504213796136096,13.295214105015923,13.428214073181152,29891100
2020-12-30,13.466214978198275,13.53271451444007,13.394965345655178,13.461464881896973,36968200
2021-01-04,13.608714188625843,13.86046385565443,13.551714845215592,13.732213973999023,74719700
2021-01-05,13.727465504941142,14.335464311313471,13.413966361058561,14.268964767456055,95181100
2021-01-06,14.325961178941876,14.677460119495562,14.27371103035006,14.29746150970459,96562500
2021-01-07,14.411461244275298,14.796209953985395,14.411461244275298,14.724960327148438,56171300
2021-01-08,14.943458253714466,15.085958403365067,14.416210327372719,14.781959533691406,67136300
2021-01-11,14.539709992510728,14.75345885650257,14.439959797857396,14.658459663391113,48744700
2021-01-12,14.781960720925037,14.99095950761766,14.549210548400879,14.549210548400879,65691900
2021-01-13,14.572958741097125,14.658458643138164,13.774960863364804,13.846210479736328,93826600
2021-01-14,13.855712346416244,14.093211700378822,13.641962565454671,13.988712310791016,50745400
2021-01-15,13.79871215018446,13.81296243762685,13.314214154989102,13.356964111328125,80673300
2021-01-18,13.447211465557285,13.703711170243839,13.304712233612324,13.333211898803711,68855700
2021-01-19,13.527963950203947,13.708463979457047,13.128964934578173,13.627714157104492,61656000
2021-01-20,13.751212389185477,13.83196220243897,13.35221341851977,13.399712562561035,60306200
2021-01-21,13.309464038528816,13.489963149245028,13.067214588312854,13.086214065551758,41284900
2021-01-22,12.791716110261685,12.938965464800518,12.615966179240608,12.867715835571289,51181900
2021-01-26,12.943715157332244,13.2857139105629,12.739465562185043,12.824965476989746,64514600
2021-01-27,12.73471666654551,13.380715278412595,12.601717591858694,13.014966011047363,68337800
2021-01-28,12.976965832298676,13.513714932415631,12.972215736033508,13.185965538024902,67827000
2021-01-29,13.071965161670617,13.147964885378968,12.677716255187987,12.677716255187988,67555300
2021-02-01,12.948465593780606,13.147965098241924,12.74421599326209,13.076715469360352,44449500
2021-02-02,13.489962679410066,13.841461602974933,13.394963484547945,13.613462448120117,91663000
2021-02-03,13.765465164086896,13.84146490047753,13.613465691305631,13.746465682983398,47486800
2021-02-04,13.694211803551132,13.770211519291529,13.399712225566043,13.689461708068848,41444100
2021-02-05,13.765461737902065,14.292710570621104,13.451962676822664,13.698962211608887,121098700
2021-02-08,13.542214127208261,13.91746265906202,13.204964552161476,13.352214813232422,98821700
2021-02-09,13.323713309678755,13.475713656272552,13.005464141165092,13.081464767456055,63662200
2021-02-10,13.176464015356238,13.318964170961465,12.881965324550748,13.204963684082031,52949900
2021-02-11,13.366464683235867,13.537464525047435,13.238215707865416,13.33796501159668,61158600
2021-02-12,13.209713889829574,13.53271315803774,13.114714691290088,13.508963584899902,47801100
2021-02-17,13.546964460999723,14.059963070729603,13.361714333883231,14.05521297454834,54973400
2021-02-18,14.430461492514034,14.68696125000919,13.793964006927089,13.903213500976562,105539200
2021-02-19,13.314212718185141,13.53271166612692,12.905713582134636,12.98171329498291,215834800
2021-02-22,10.829970589046031,11.01997080421273,10.164972553927093,10.293222427368164,490230400
2021-02-23,10.948719898602342,11.523468808579823,10.787220264789704,11.428468704223633,293503100
2021-02-24,11.661218308718961,11.874968096857666,11.404719468940684,11.58996868133545,155246400
2021-02-25,11.874969105312044,11.993718796365163,10.972471634505977,11.01522159576416,170233000
2021-02-26,11.019969771061406,11.124469154815461,10.435720704378591,10.563970565795898,159881000
2021-03-01,10.829969789332607,10.9439702724098,10.411971340005946,10.449971199035645,90330100
2021-03-02,10.37397322023665,10.606722509063903,9.818224622510106,10.445222854614258,147772300
2021-03-03,10.354972313193526,10.39772227286538,9.727974112657272,10.065223693847656,185688500
2021-03-04,10.11747216624695,10.63997092873596,10.031973159429306,10.554471015930176,127843200
2021-03-05,10.658971006073338,11.029469409613021,10.58772138277633,10.635220527648926,126306300
2021-03-08,10.421472338997184,10.582971978887768,9.95597289731882,10.022473335266113,141142800
2021-03-09,10.14597283363725,10.426222147726575,9.90847347634041,10.25522232055664,122648000
2021-03-10,10.421472811335574,10.611472129821777,10.250472971703886,10.611472129821777,111744100
2021-03-11,10.744470203235114,11.15771853452028,10.73972010786553,11.062719345092773,130577500
2021-03-12,10.996218994068792,11.105468470381606,10.858469851323957,11.005719184875488,68123200
2021-03-15,10.977221913588528,11.24322097229851,10.972471817148746,11.233720779418945,68295000
2021-03-16,11.224217898966533,11.247968375478532,11.034218616810756,11.057969093322754,43407900
2021-03-17,10.991470154694834,11.461718781506287,10.97722077284453,11.437969207763672,77966400
2021-03-18,11.342968880330796,11.35246907203844,10.958220176052613,11.038969993591309,77198900
2021-03-19,11.0532193335686,11.418968529064234,11.010469380537263,11.399968147277832,90244500
2021-03-22,11.252720187918577,11.295470146175672,11.034220300605853,11.17197036743164,44129300
2021-03-23,11.0057202833148,11.224219257747981,10.829970359802246,10.829970359802246,57124700
2021-03-24,11.015220791910087,11.181470528449752,10.839470863342285,10.839470863342285,63338300
2021-03-25,10.782470595836617,11.067469084264852,10.525970869065485,11.019969940185547,79214500
2021-03-26,11.152970002556728,11.342969314033605,10.977220979186185,11.14346981048584,60918600
2021-03-29,11.086470322522615,11.319219589233398,11.057970652677339,11.319219589233398,50099700
2021-03-30,11.228969577737162,11.395219312812912,11.195719811919645,11.319219589233398,41959100
2021-03-31,11.304969547004083,11.509219148308484,11.295470260841325,11.447469711303711,68609400
2021-04-01,11.53771940632716,11.585218553794565,11.295469949093103,11.347719192504883,47232900
2021-04-05,11.461719160986657,11.494969833710627,11.247970272261727,11.418970108032227,40454400
2021-04-06,11.485468368069919,11.575718372052261,11.357218505461553,11.409468650817871,45934300
2021-04-07,11.371468480586296,11.56146776850998,11.366718385139695,11.399968147277832,55892200
2021-04-08,11.390468228981574,11.418968802343255,11.100719647709212,11.257469177246094,63231300
2021-04-09,11.162471144798731,11.295471127147852,11.100721703058083,11.233720779418945,47494400
2021-04-12,11.380968958127331,11.575719267893984,11.295469949093103,11.347719192504883,50592900
2021-04-13,11.390469395363095,11.452219737981867,11.25272023396185,11.385719299316406,53612300
2021-04-14,11.494967805482005,11.675466895623014,11.390467521621602,11.566217422485352,90836500
2021-04-15,11.636348549559173,11.70017620766608,11.302478494280297,11.336847305297852,64193600
2021-04-16,11.356485860025707,11.410494525022576,11.199370765285542,11.268109321594238,59567300
2021-04-19,11.268109482786286,12.220619992394306,11.179732006610731,11.921119689941406,196519100
2021-04-20,11.945670249459846,12.073326517801233,11.665808826606801,11.695267677307129,94965400
2021-04-22,11.852382018278801,11.87693183931744,11.611799390979645,11.641258239746094,46600100
2021-04-23,11.724726680503034,11.754186468066504,11.543062672928267,11.631440162658691,60341000
2021-04-26,11.709996520582765,11.808192992936226,11.592160191870674,11.675627708435059,33281000
